path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p1_synth_frontend_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18493440,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p1_synth_predecode_packet_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18493440,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p1_synth_predecode_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18493440,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/rtl/504781e9f4f4386f/boom_core_top_hls/solution_b3i/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_core_boom_core_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_core_step_retention_project/solution_w4_rtl/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/m3c_focused_rtl/projects/synth_m3c_rv64m_top/solution_gate4_1_m3c_rtl/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_core_synth_core_step_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_b3i_preservation_frontend_synth_frontend_verify_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_frontend_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/rtl/8184e5696fcbbfff/boom_core_top_hls/solution_b3i/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_completion_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_execute_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_divider_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_issue_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_rvc_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_rob_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b3i_synth_mul_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18452480,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_completion_project/solution_w3_rtl/.autopilot/db/a.g.ld.2.m1.bc",18411520,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_dual_pending_project/solution_w3_rtl/.autopilot/db/a.g.ld.2.m1.bc",18411520,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot/db/a.g.ld.2.m1.bc",18411520,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_rob_wrap_project/solution_w3_rtl/.autopilot/db/a.g.ld.2.m1.bc",18411520,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/a.g.ld.2.m1.bc",18411520,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/phase_d/retry_20260816/boom_core_top_hls/solution_phase_d/.autopilot/db/a.g.ld.2.m1.bc",18399232,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_3_fetch_buffer_b2_core_boom_core_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18399232,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/a.g.ld.2.m1.bc",18399232,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
