path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom",14633529344,0,0,0,UNKNOWN,false,"unknown content is never deleted"
"/home/lab_726/boom/hls_boom",14428790784,8778,8742,8704,UNKNOWN,false,"unknown content is never deleted"
"/home/lab_726/boom/hls_boom/build",6422417408,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer",6384394240,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i",3531010048,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2",2675580928,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports",2459467776,8141,8511,8478,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression",2183270400,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression",2156457984,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0",2113122304,2561,4415,4413,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused",1895206912,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused",1870725120,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3",1578303488,637,3085,3085,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work",1253068800,0,1975,1975,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/rtl",1066450944,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current",1014812672,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current",1006034944,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit",674377728,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1",674369536,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth",674222080,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1",674213888,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot",624349184,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db",624340992,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot",624283648,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db",624275456,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project",552374272,0,792,792,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
